,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,B365W,B365L,B&WW,B&WL,EXW,EXL,PSW,PSL,WPts,LPts,UBW,UBL,LBW,LBL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,year,Player1,Player2,Won,RankDiff,PtsDiff,OddsDiff,MaxOddsDiff,WeightedRndDiff,RoundDiff
50832,30,Rome,Internazionali BNL d'Italia,2018-05-18 00:00:00,Masters 1000,Outdoor,Clay,Quarterfinals,3,Nadal R.,Fognini F.,2,21,4.0,6.0,6.0,1.0,6.0,2.0,,,,,2.0,1.0,Completed,,,,,,,,,1.07,9.0,,,1.07,6.8,1.1,9.05,7950,1805,,,1.07,8.0,,,1.12,9.25,1.08,8.14,2018,Fognini F.,Nadal R.,0,-19,-6145,7.0600000000000005,8.129999999999999,0,0
50833,30,Rome,Internazionali BNL d'Italia,2018-05-18 00:00:00,Masters 1000,Outdoor,Clay,Quarterfinals,3,Cilic M.,Carreno Busta P.,5,11,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.44,2.62,,,1.45,2.55,1.53,2.74,4770,2280,,,1.53,2.5,,,1.55,2.85,1.5,2.64,2018,Cilic M.,Carreno Busta P.,1,6,2490,-1.1400000000000001,-1.3,0,0
50834,30,Rome,Internazionali BNL d'Italia,2018-05-18 00:00:00,Masters 1000,Outdoor,Clay,Quarterfinals,3,Djokovic N.,Nishikori K.,18,24,2.0,6.0,6.0,1.0,6.0,3.0,,,,,2.0,1.0,Completed,,,,,,,,,1.53,2.5,,,1.52,2.38,1.58,2.59,1905,1665,,,1.57,2.37,,,1.61,2.61,1.55,2.49,2018,Nishikori K.,Djokovic N.,0,-6,-240,0.9400000000000002,0.9999999999999998,0,0
50835,30,Rome,Internazionali BNL d'Italia,2018-05-18 00:00:00,Masters 1000,Outdoor,Clay,Quarterfinals,3,Zverev A.,Goffin D.,3,10,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,,,,,,,,,1.44,2.75,,,1.41,2.7,1.46,2.98,6015,2930,,,1.44,2.75,,,1.54,3.05,1.45,2.78,2018,Zverev A.,Goffin D.,1,7,3085,-1.3299999999999998,-1.5099999999999998,0,0
50836,30,Rome,Internazionali BNL d'Italia,2018-05-19 00:00:00,Masters 1000,Outdoor,Clay,Semifinals,3,Nadal R.,Djokovic N.,2,18,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.16,5.0,,,1.15,4.7,1.19,5.61,7950,1905,,,1.17,5.0,,,1.21,5.68,1.18,5.05,2018,Djokovic N.,Nadal R.,0,-16,-6045,3.87,4.47,0,0
50837,30,Rome,Internazionali BNL d'Italia,2018-05-19 00:00:00,Masters 1000,Outdoor,Clay,Semifinals,3,Zverev A.,Cilic M.,3,5,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.4,3.0,,,1.39,2.75,1.47,2.95,6015,4770,,,1.44,2.75,,,1.48,3.05,1.42,2.9,2018,Zverev A.,Cilic M.,1,2,1245,-1.48,-1.5699999999999998,0,0
50838,30,Rome,Internazionali BNL d'Italia,2018-05-20 00:00:00,Masters 1000,Outdoor,Clay,The Final,3,Nadal R.,Zverev A.,2,3,6.0,1.0,1.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,,,,,,,,,1.16,5.0,,,1.19,4.2,1.18,5.77,7950,6015,,,1.17,5.0,,,1.22,6.0,1.18,5.12,2018,Nadal R.,Zverev A.,1,1,1935,-3.9400000000000004,-4.78,0,0
50839,31,Geneva,Geneva Open,2018-05-20 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Seppi A.,Cecchinato M.,51,72,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.83,1.83,,,1.81,1.9,1.87,2.02,1020,806,,,1.8,2.0,,,2.0,2.05,1.86,1.94,2018,Seppi A.,Cecchinato M.,1,21,214,-0.07999999999999985,-0.04999999999999982,0,0
50840,31,Geneva,Geneva Open,2018-05-20 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Basic M.,Zverev M.,82,52,5.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,,,,,,,,,2.62,1.44,,,2.5,1.47,2.64,1.54,697,1012,,,2.37,1.57,,,2.74,1.6,2.56,1.51,2018,Basic M.,Zverev M.,1,-30,-315,1.05,1.1400000000000001,0,0
50841,31,Geneva,Geneva Open,2018-05-21 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Donaldson J.,Istomin D.,57,98,5.0,7.0,6.0,4.0,6.0,0.0,,,,,2.0,1.0,Completed,,,,,,,,,1.5,2.5,,,1.54,2.32,1.61,2.45,910,622,,,1.57,2.37,,,1.66,2.61,1.58,2.39,2018,Istomin D.,Donaldson J.,0,-41,-288,0.81,0.95,0,0
50842,31,Geneva,Geneva Open,2018-05-21 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Pella G.,Koepfer D.,81,249,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.22,4.0,,,1.2,4.1,1.27,4.1,700,225,,,1.25,4.0,,,1.29,4.6,1.23,4.13,2018,Koepfer D.,Pella G.,0,-168,-475,2.9,3.3099999999999996,0,0
50843,31,Geneva,Geneva Open,2018-05-21 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Sandgren T.,Haider-Maurer A.,55,412,1.0,6.0,6.0,1.0,6.0,0.0,,,,,2.0,1.0,Completed,,,,,,,,,1.28,3.5,,,1.29,3.25,1.33,3.57,923,96,,,1.3,3.5,,,1.34,3.75,1.31,3.44,2018,Haider-Maurer A.,Sandgren T.,0,-357,-827,2.13,2.41,0,0
50844,31,Geneva,Geneva Open,2018-05-21 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Zapata Miralles B.,Mayer F.,281,90,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.75,1.4,,,2.65,1.43,2.62,1.54,189,671,,,2.62,1.5,,,2.85,1.57,2.65,1.48,2018,Zapata Miralles B.,Mayer F.,1,-191,-482,1.17,1.28,0,0
50845,31,Geneva,Geneva Open,2018-05-21 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Gojowczyk P.,Karlovic I.,49,93,7.0,6.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,,,,,,,,,1.72,2.0,,,1.66,2.1,1.76,2.16,1045,665,,,1.67,2.2,,,1.8,2.35,1.69,2.17,2018,Gojowczyk P.,Karlovic I.,1,44,380,-0.48,-0.55,0,0
50846,31,Geneva,Geneva Open,2018-05-21 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Tiafoe F.,Harrison R.,61,56,3.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,,,,,,,,,1.44,2.62,,,1.48,2.48,1.55,2.61,883,920,,,1.5,2.62,,,1.6,2.78,1.5,2.57,2018,Tiafoe F.,Harrison R.,1,-5,-37,-1.0699999999999998,-1.1799999999999997,0,0
50847,31,Geneva,Geneva Open,2018-05-21 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Rubin N.,Baghdatis M.,204,83,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.83,1.83,,,1.81,1.89,1.85,2.04,295,689,,,1.8,2.0,,,1.9,2.1,1.83,1.97,2018,Rubin N.,Baghdatis M.,1,-121,-394,-0.1399999999999999,-0.20000000000000018,0,0
50848,31,Geneva,Geneva Open,2018-05-22 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Fucsovics M.,Ramos-Vinolas A.,60,36,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.37,1.53,,,2.27,1.56,2.37,1.65,884,1260,,,2.25,1.61,,,2.6,1.65,2.36,1.59,2018,Fucsovics M.,Ramos-Vinolas A.,1,-24,-376,0.7699999999999998,0.9500000000000002,0,0
50849,31,Geneva,Geneva Open,2018-05-22 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Johnson S.,Copil M.,47,95,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.4,2.75,,,1.4,2.75,1.47,2.88,1065,662,,,1.44,2.75,,,1.48,3.04,1.43,2.8,2018,Copil M.,Johnson S.,0,-48,-403,1.3699999999999999,1.56,0,0
50850,31,Geneva,Geneva Open,2018-05-22 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Rosol L.,Vesely J.,286,79,2.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,,,,,,,,,2.75,1.4,,,2.47,1.48,2.75,1.5,178,720,,,2.62,1.5,,,2.8,1.55,2.61,1.5,2018,Rosol L.,Vesely J.,1,-207,-542,1.1099999999999999,1.2499999999999998,0,0
50851,31,Geneva,Geneva Open,2018-05-22 00:00:00,ATP250,Outdoor,Clay,2nd Round,3,Gojowczyk P.,Ferrer D.,49,42,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.5,1.5,,,2.42,1.5,2.46,1.62,1045,1190,,,2.37,1.57,,,2.59,1.65,2.45,1.55,2018,Gojowczyk P.,Ferrer D.,1,-7,-145,0.9000000000000001,0.94,0,0
50852,31,Geneva,Geneva Open,2018-05-23 00:00:00,ATP250,Outdoor,Clay,2nd Round,3,Seppi A.,Zapata Miralles B.,51,281,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.22,4.0,,,1.23,3.8,1.27,4.25,1020,189,,,1.28,3.75,,,1.3,4.33,1.25,3.92,2018,Seppi A.,Zapata Miralles B.,1,230,831,-2.67,-3.0300000000000002,0,0
50853,31,Geneva,Geneva Open,2018-05-23 00:00:00,ATP250,Outdoor,Clay,2nd Round,3,Sandgren T.,Basic M.,55,82,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.72,2.0,,,1.74,1.98,1.85,2.07,923,697,,,1.8,2.0,,,1.87,2.1,1.8,2.01,2018,Sandgren T.,Basic M.,1,27,226,-0.20999999999999974,-0.22999999999999998,0,0
50854,31,Geneva,Geneva Open,2018-05-23 00:00:00,ATP250,Outdoor,Clay,2nd Round,3,Fucsovics M.,Tiafoe F.,60,61,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.1,1.66,,,2.06,1.68,2.11,1.81,884,883,,,2.1,1.73,,,2.21,1.83,2.08,1.75,2018,Fucsovics M.,Tiafoe F.,1,1,1,0.33000000000000007,0.3799999999999999,0,0
50855,31,Geneva,Geneva Open,2018-05-23 00:00:00,ATP250,Outdoor,Clay,2nd Round,3,Fognini F.,Rubin N.,19,204,6.0,7.0,6.0,2.0,6.0,2.0,,,,,2.0,1.0,Completed,,,,,,,,,1.25,3.75,,,1.27,3.4,1.29,4.05,1895,295,,,1.3,3.5,,,1.33,4.15,1.28,3.7,2018,Rubin N.,Fognini F.,0,-185,-1600,2.42,2.8200000000000003,0,0
50856,31,Geneva,Geneva Open,2018-05-23 00:00:00,ATP250,Outdoor,Clay,2nd Round,3,Wawrinka S.,Donaldson J.,25,57,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.44,2.62,,,1.4,2.75,1.49,2.84,1605,910,,,1.44,2.75,,,1.5,2.98,1.45,2.76,2018,Donaldson J.,Wawrinka S.,0,-32,-695,1.3099999999999998,1.48,0,0
50857,31,Geneva,Geneva Open,2018-05-24 00:00:00,ATP250,Outdoor,Clay,2nd Round,3,Pella G.,Querrey S.,81,13,7.0,5.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,,,,,,,,,1.8,1.9,,,1.8,1.9,1.92,1.99,700,2140,,,1.91,1.91,,,1.98,2.04,1.84,1.96,2018,Pella G.,Querrey S.,1,-68,-1440,-0.11999999999999988,-0.06000000000000005,0,0
50858,31,Geneva,Geneva Open,2018-05-24 00:00:00,ATP250,Outdoor,Clay,2nd Round,3,Johnson S.,Rosol L.,47,286,6.0,4.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,,,,,,,,,1.3,3.4,,,1.31,3.15,1.36,3.46,1065,178,,,1.33,3.4,,,1.37,3.7,1.33,3.33,2018,Rosol L.,Johnson S.,0,-239,-887,2.0,2.33,0,0
50859,31,Geneva,Geneva Open,2018-05-24 00:00:00,ATP250,Outdoor,Clay,Quarterfinals,3,Gojowczyk P.,Seppi A.,49,51,6.0,3.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,,,,,,,,,1.9,1.9,,,1.87,1.83,2.07,1.86,1045,1020,,,1.91,1.91,,,2.07,2.02,1.91,1.9,2018,Gojowczyk P.,Seppi A.,1,2,25,0.010000000000000009,0.04999999999999982,0,0
50860,31,Geneva,Geneva Open,2018-05-24 00:00:00,ATP250,Outdoor,Clay,Quarterfinals,3,Fognini F.,Sandgren T.,19,55,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.36,3.25,,,1.31,3.15,1.36,3.54,1895,923,,,1.36,3.0,,,1.42,3.58,1.34,3.3,2018,Sandgren T.,Fognini F.,0,-36,-972,1.9599999999999997,2.16,0,0
50861,31,Geneva,Geneva Open,2018-05-24 00:00:00,ATP250,Outdoor,Clay,Quarterfinals,3,Johnson S.,Pella G.,47,81,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.9,1.9,,,1.82,1.89,1.91,2.02,1065,700,,,1.91,1.91,,,1.92,2.1,1.87,1.94,2018,Johnson S.,Pella G.,1,34,365,-0.06999999999999984,-0.18000000000000016,0,0
50862,31,Geneva,Geneva Open,2018-05-24 00:00:00,ATP250,Outdoor,Clay,Quarterfinals,3,Fucsovics M.,Wawrinka S.,60,25,6.0,4.0,6.0,0.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.75,1.44,,,2.65,1.43,2.76,1.52,884,1605,,,2.75,1.44,,,2.93,1.52,2.72,1.46,2018,Wawrinka S.,Fucsovics M.,0,35,721,-1.2600000000000002,-1.4100000000000001,0,0
50863,31,Geneva,Geneva Open,2018-05-25 00:00:00,ATP250,Outdoor,Clay,Semifinals,3,Gojowczyk P.,Fognini F.,49,19,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.75,1.44,,,2.75,1.39,3.05,1.45,1045,1895,,,2.75,1.44,,,3.05,1.5,2.82,1.44,2018,Fognini F.,Gojowczyk P.,0,30,850,-1.38,-1.5499999999999998,0,0
50864,31,Geneva,Geneva Open,2018-05-25 00:00:00,ATP250,Outdoor,Clay,Semifinals,3,Fucsovics M.,Johnson S.,60,47,2.0,6.0,6.0,4.0,6.0,1.0,,,,,2.0,1.0,Completed,,,,,,,,,1.9,1.9,,,1.84,1.86,1.97,1.95,884,1065,,,1.91,1.91,,,2.0,2.0,1.9,1.91,2018,Johnson S.,Fucsovics M.,0,13,181,0.010000000000000009,-0.0,0,0
50865,31,Geneva,Geneva Open,2018-05-26 00:00:00,ATP250,Outdoor,Clay,The Final,3,Fucsovics M.,Gojowczyk P.,60,49,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.9,1.9,,,1.82,1.89,1.93,2.0,884,1045,,,1.8,2.0,,,1.94,2.01,1.87,1.94,2018,Gojowczyk P.,Fucsovics M.,0,11,161,0.06999999999999984,0.06999999999999984,0,0
50866,32,Lyon,Lyon Open,2018-05-20 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Albot R.,Delbonis F.,97,66,6.0,7.0,7.0,5.0,6.0,4.0,,,,,2.0,1.0,Completed,,,,,,,,,4.0,1.22,,,3.8,1.23,4.7,1.22,626,835,,,4.5,1.2,,,4.9,1.28,4.29,1.22,2018,Delbonis F.,Albot R.,0,31,209,-3.0700000000000003,-3.62,0,0
50867,32,Lyon,Lyon Open,2018-05-20 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Hemery C.,Moutet C.,127,143,6.0,7.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,,,,,,,,,2.1,1.66,,,2.04,1.7,2.14,1.78,445,398,,,2.1,1.73,,,2.23,1.8,2.1,1.74,2018,Hemery C.,Moutet C.,1,16,47,0.3600000000000001,0.42999999999999994,0,0
50868,32,Lyon,Lyon Open,2018-05-21 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Lajovic D.,Zeballos H.,68,101,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.36,3.0,,,1.32,3.1,1.36,3.4,824,610,,,1.36,3.0,,,1.4,3.55,1.35,3.18,2018,Zeballos H.,Lajovic D.,0,-33,-214,1.83,2.15,0,0
50869,32,Lyon,Lyon Open,2018-05-21 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Coria F.,Kicker N.,335,84,4.0,6.0,6.0,1.0,7.0,5.0,,,,,2.0,1.0,Completed,,,,,,,,,4.5,1.18,,,,,,,147,684,,,4.0,1.25,,,4.5,1.24,4.27,1.21,2018,Kicker N.,Coria F.,0,251,537,-3.0599999999999996,-3.26,0,0
50870,32,Lyon,Lyon Open,2018-05-21 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Djere L.,77,103,7.0,6.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,,,,,,,,,1.72,2.0,,,1.75,1.97,1.78,2.14,742,592,,,1.8,2.0,,,1.83,2.18,1.76,2.06,2018,Carballes Baena R.,Djere L.,1,26,150,-0.30000000000000004,-0.3500000000000001,0,0
50871,32,Lyon,Lyon Open,2018-05-21 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Garcia-Lopez G.,Mannarino A.,71,27,6.0,3.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,,,,,,,,,1.83,1.83,,,1.84,1.87,1.96,1.93,820,1535,,,1.91,1.91,,,2.05,1.96,1.9,1.89,2018,Mannarino A.,Garcia-Lopez G.,0,44,715,-0.010000000000000009,-0.08999999999999986,0,0
50872,32,Lyon,Lyon Open,2018-05-21 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Simon G.,Samper-Montana J.,75,410,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.14,5.5,,,1.14,5.0,1.14,6.5,765,98,,,1.14,5.5,,,1.17,7.0,1.13,5.88,2018,Samper-Montana J.,Simon G.,0,-335,-667,4.75,5.83,0,0
50873,32,Lyon,Lyon Open,2018-05-21 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Norrie C.,Hernandez-Fernandez J,102,266,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.5,2.5,,,1.51,2.4,1.53,2.67,599,203,,,1.44,2.75,,,1.57,2.75,1.51,2.57,2018,Norrie C.,Hernandez-Fernandez J,1,164,396,-1.0599999999999998,-1.18,0,0
50874,32,Lyon,Lyon Open,2018-05-21 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Marterer M.,Monfils G.,69,38,2.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,,,,,,,,,2.37,1.53,,,2.5,1.46,2.47,1.6,821,1220,,,2.62,1.5,,,2.8,1.65,2.56,1.51,2018,Monfils G.,Marterer M.,0,31,399,-1.05,-1.15,0,0
50875,32,Lyon,Lyon Open,2018-05-22 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Kukushkin M.,Barrere G.,91,196,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.53,2.37,,,1.55,2.29,1.63,2.42,669,303,,,1.57,2.37,,,1.67,2.61,1.58,2.38,2018,Barrere G.,Kukushkin M.,0,-105,-366,0.7999999999999998,0.94,0,0
50876,32,Lyon,Lyon Open,2018-05-22 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Fritz T.,Ebden M.,70,73,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.28,3.5,,,1.28,3.35,1.32,3.65,820,794,,,1.33,3.4,,,1.37,3.95,1.3,3.54,2018,Fritz T.,Ebden M.,1,3,26,-2.24,-2.58,0,0
50877,32,Lyon,Lyon Open,2018-05-22 00:00:00,ATP250,Outdoor,Clay,1st Round,3,Horansky F.,Sousa J.,334,48,6.0,4.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,,,,,,,,,6.5,1.11,,,5.8,1.11,7.0,1.13,150,1051,,,6.0,1.12,,,7.25,1.15,6.27,1.12,2018,Sousa J.,Horansky F.,0,286,901,-5.1499999999999995,-6.1,0,0
50878,32,Lyon,Lyon Open,2018-05-22 00:00:00,ATP250,Outdoor,Clay,2nd Round,3,Garcia-Lopez G.,Hemery C.,71,127,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.5,2.5,,,1.41,2.7,1.46,2.95,820,445,,,1.44,2.75,,,1.5,3.0,1.44,2.79,2018,Hemery C.,Garcia-Lopez G.,0,-56,-375,1.35,1.5,0,0
50879,32,Lyon,Lyon Open,2018-05-22 00:00:00,ATP250,Outdoor,Clay,2nd Round,3,Thiem D.,Carballes Baena R.,8,77,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.14,5.5,,,1.14,5.0,1.16,6.16,3195,742,,,1.14,5.5,,,1.19,6.8,1.14,5.57,2018,Carballes Baena R.,Thiem D.,0,-69,-2453,4.430000000000001,5.609999999999999,0,0
50880,32,Lyon,Lyon Open,2018-05-23 00:00:00,ATP250,Outdoor,Clay,2nd Round,3,Norrie C.,Marterer M.,102,69,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,3.0,1.36,,,2.8,1.39,2.99,1.45,599,821,,,2.75,1.44,,,3.13,1.46,2.92,1.41,2018,Norrie C.,Marterer M.,1,-33,-222,1.51,1.67,0,0
50881,32,Lyon,Lyon Open,2018-05-23 00:00:00,ATP250,Outdoor,Clay,2nd Round,3,Lajovic D.,Horansky F.,68,334,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.12,6.0,,,1.11,5.6,1.13,6.99,824,150,,,1.14,5.5,,,1.17,7.25,1.12,6.29,2018,Horansky F.,Lajovic D.,0,-266,-674,5.17,6.08,0,0
50882,32,Lyon,Lyon Open,2018-05-23 00:00:00,ATP250,Outdoor,Clay,2nd Round,3,Isner J.,Albot R.,10,97,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.28,3.5,,,1.27,3.4,1.31,3.81,2955,626,,,1.33,3.4,,,1.36,3.9,1.29,3.55,2018,Albot R.,Isner J.,0,-87,-2329,2.26,2.54,0,0
50883,32,Lyon,Lyon Open,2018-05-23 00:00:00,ATP250,Outdoor,Clay,2nd Round,3,Fritz T.,Sock J.,70,15,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,,,2.1,1.66,,,2.23,1.58,2.5,1.6,820,2110,,,2.25,1.61,,,2.5,1.66,2.37,1.6,2018,Fritz T.,Sock J.,1,-55,-1290,0.77,0.8400000000000001,0,0
50884,32,Lyon,Lyon Open,2018-05-23 00:00:00,ATP250,Outdoor,Clay,2nd Round,3,Kukushkin M.,Coria F.,91,335,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.18,4.5,,,1.18,4.3,1.21,5.0,669,147,,,1.22,4.33,,,1.24,5.25,1.19,4.71,2018,Kukushkin M.,Coria F.,1,244,522,-3.52,-4.01,0,0
50885,32,Lyon,Lyon Open,2018-05-23 00:00:00,ATP250,Outdoor,Clay,2nd Round,3,Simon G.,De Loore J.,75,351,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.25,3.75,,,1.25,3.6,1.3,3.92,765,135,,,1.3,3.5,,,1.34,4.1,1.27,3.76,2018,De Loore J.,Simon G.,0,-276,-630,2.4899999999999998,2.76,0,0
50886,32,Lyon,Lyon Open,2018-05-24 00:00:00,ATP250,Outdoor,Clay,Quarterfinals,3,Norrie C.,Isner J.,102,10,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,3.5,1.3,,,3.35,1.28,3.74,1.33,599,2955,,,3.5,1.3,,,3.9,1.33,3.6,1.29,2018,Isner J.,Norrie C.,0,92,2356,-2.31,-2.57,0,0
50887,32,Lyon,Lyon Open,2018-05-24 00:00:00,ATP250,Outdoor,Clay,Quarterfinals,3,Simon G.,Kukushkin M.,75,91,4.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,,,,,,,,,1.66,2.2,,,1.67,2.08,1.77,2.2,765,669,,,1.73,2.1,,,1.78,2.25,1.71,2.15,2018,Kukushkin M.,Simon G.,0,-16,-96,0.43999999999999995,0.47,0,0
50888,32,Lyon,Lyon Open,2018-05-24 00:00:00,ATP250,Outdoor,Clay,Quarterfinals,3,Lajovic D.,Fritz T.,68,70,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.44,2.62,,,1.48,2.47,1.54,2.7,824,820,,,1.53,2.5,,,1.57,2.75,1.51,2.58,2018,Lajovic D.,Fritz T.,1,2,4,-1.07,-1.18,0,0
50889,32,Lyon,Lyon Open,2018-05-25 00:00:00,ATP250,Outdoor,Clay,Quarterfinals,3,Thiem D.,Garcia-Lopez G.,8,71,6.0,7.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,,,,,,,,,1.12,6.0,,,1.11,5.6,1.14,7.19,3195,820,,,1.12,6.0,,,1.15,7.25,1.12,6.26,2018,Thiem D.,Garcia-Lopez G.,1,63,2375,-5.14,-6.1,0,0
50890,32,Lyon,Lyon Open,2018-05-25 00:00:00,ATP250,Outdoor,Clay,Semifinals,3,Simon G.,Norrie C.,75,102,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,1.72,2.1,,,1.67,2.08,1.71,2.29,765,599,,,1.73,2.1,,,1.8,2.31,1.7,2.16,2018,Norrie C.,Simon G.,0,-27,-166,0.4600000000000002,0.51,0,0
50891,32,Lyon,Lyon Open,2018-05-25 00:00:00,ATP250,Outdoor,Clay,Semifinals,3,Thiem D.,Lajovic D.,8,68,6.0,4.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,,,,,,,,,1.3,3.5,,,1.36,2.9,1.43,3.13,3195,824,,,1.36,3.0,,,1.44,3.6,1.37,3.15,2018,Thiem D.,Lajovic D.,1,60,2371,-1.7799999999999998,-2.16,0,0
50892,32,Lyon,Lyon Open,2018-05-26 00:00:00,ATP250,Outdoor,Clay,The Final,3,Thiem D.,Simon G.,8,75,3.0,6.0,7.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,,,,,,,,,1.16,5.0,,,1.15,4.7,1.18,5.73,3195,765,,,1.17,5.0,,,1.21,5.85,1.17,5.15,2018,Simon G.,Thiem D.,0,-67,-2430,3.9800000000000004,4.64,0,0
50893,33,Paris,French Open,2018-05-27 00:00:00,Grand Slam,Outdoor,Clay,1st Round,5,Albot R.,Barrere G.,97,197,4.0,6.0,0.0,6.0,7.0,5.0,6.0,1.0,6.0,2.0,3.0,2.0,Completed,,,,,,,,,2.0,1.8,,,2.05,1.69,2.12,1.81,634,303,,,2.0,1.8,,,2.18,1.91,2.06,1.77,2018,Barrere G.,Albot R.,0,-100,-331,-0.29000000000000004,-0.27000000000000024,0,0
